LI-8250,LI-8250,LI-8250,LI-8250,CHAMBER,CHAMBER,CHAMBER,CHAMBER,CHAMBER,LI-8250,LI-7810,LI-7810,LI-7810,LI-7820,LI-7820,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,FLUX_LI-7820,CHAMBER,CHAMBER
20210822,010040,234.042,1,1,1,38.8736,-76.5522,22.13,101.273,584.507,2000.88,26.2728,308.211,26.5099,-0.902497,-0.101846,1.10286,0.997241,0,0.00034681,0.00634014,1984.81,2000.88,-3.03096,8,99,16.6557,1.87957,1.0549,0.999781,0,0.002099,0.00476047,979.336,584.507,5.93391,10,99,0.00903939,0.00102008,2.41004,0.956327,0,2.21336e-05,1.02011e-09,1e+06,26.2728,99.8297,2,99,0.00814454,0.000919324,8.0115,0.567553,0,7.30176e-05,0.00716266,26.6382,26.5099,50,4,99,0.0344348,0.00388687,35.7924,0.0745382,0,0.00139061,3.88807e-09,1e+06,308.211,114.294,3,99,-9999,0.358
20210822,010351,234.044,2,1,1,38.8736,-76.5522,22.05,101.277,589.919,2004.14,26.1615,308.083,26.4116,-0.449107,-0.0506646,1.32109,0.993847,0,0.000406864,2.52799e-05,0,2004.14,29.3516,1,98,15.8922,1.79282,1.07306,0.998631,0,0.00405176,0.00684142,851.974,589.919,-7.91755,8,98,0.0281089,0.00317101,1.06798,0.999273,0,6.35808e-06,0.00704364,26.6117,26.1615,21.6082,10,98,0.0291127,0.0032851,1.06231,0.999418,0,5.50748e-06,0.00760046,26.8439,26.4116,15.8642,10,98,0.0307721,0.00347235,28.4002,0.0415176,0,0.000985481,0.0167274,308.291,308.083,26.6721,2,98,0.369504,0.032
20210822,010700,234.047,3,1,1,38.8736,-76.5521,22.03,101.273,576.233,2004.12,26.1507,308.148,26.3909,-0.270172,-0.030477,1.59719,0.986124,0,0.000367067,1.52071e-05,0,2004.12,-5.95245,10,99,6.02732,0.679916,1.08424,0.999215,0,0.00186371,0.000483168,1983.44,576.233,-7.76567,2,99,0.0147708,0.00166623,2.96799,0.923219,0,4.62617e-05,0.0025638,26.8006,26.1507,50,3,99,0.0155594,0.00175563,1.1398,0.997627,0,7.82581e-06,0.0043445,26.7951,26.3909,44.3709,6,99,0.0934559,0.010545,9.64995,0.370024,0,0.00101155,0.00504792,310.237,308.148,2.7954,2,99,0.3932,23
20210822,011010,234.049,4,1,1,38.8736,-76.5522,21.97,101.277,587.127,2005.7,26.08,308.367,26.3283,-0.387801,-0.0437311,1.33876,0.993333,0,0.000363763,2.18034e-05,0,2005.7,-9.98673,10,99,8.89099,1.00261,1.0765,0.999175,0,0.00242491,0.00265607,964.607,587.127,-1.52351,6,99,0.0149678,0.00168788,1.16742,0.996907,0,8.64775e-06,0.00363599,26.5442,26.08,41.6267,4,99,0.0154581,0.00174361,1.11837,0.997958,0,6.76178e-06,0.00492137,26.6826,26.3283,33.1006,4,99,0.0196447,0.00221584,45.8606,0.0217721,0,0.00101593,0.00741593,308.666,308.367,13.6266,2,99,0.363,23
20210822,013040,234.063,1,1,1,38.8737,-76.5522,22.13,101.27,591.491,2016.34,26.2661,309.152,26.5072,-0.704858,-0.0795509,1.22085,0.996231,0,0.000496811,3.94532e-05,0,2016.34,3.93485,10,99,18.488,2.08657,1.09564,0.998586,0,0.00659724,0.00287263,1317.85,591.491,3.08979,6,99,0.0109293,0.00123349,1.78297,0.980237,0,1.77834e-05,1.23352e-09,1e+06,26.2661,92.2625,3,99,0.00857427,0.000967941,7.31968,0.69938,0,7.01188e-05,0.00347046,26.7861,26.5072,50,4,99,0.0358285,0.00404464,40.0787,0.0426205,0,0.00162048,0.0114619,309.505,309.152,49.2586,2,99,-9999,0.355
20210822,013350,234.065,2,1,1,38.8737,-76.5521,22.1,101.281,614.32,2015.6,26.2127,308.993,26.4657,-0.928688,-0.104781,1.12115,0.994655,0,0.000414831,0.00711815,2000.88,2015.6,-21,8,99,22.8842,2.58195,1.0704,0.997706,0,0.00550812,0.0101562,868.544,614.32,-14.5296,7,99,0.0300825,0.00339411,1.05593,0.9996,0,4.12247e-06,0.00977391,26.5599,26.2127,14.211,10,99,0.030653,0.00345937,1.06298,0.999095,0,5.95831e-06,0.00985859,26.8166,26.4657,8.62482,5,99,-0.0186532,-0.00210513,77.8249,0.0167429,0,0.00163817,6.81287e-06,0,308.993,52.1971,2,99,0.37,0.032
20210822,013700,234.067,3,1,1,38.8737,-76.5522,22.09,101.281,601.92,2016.9,26.1844,308.84,26.4333,-0.285742,-0.0322383,1.5443,0.987693,0,0.00036539,1.59841e-05,0,2016.9,-13.7152,10,99,7.01527,0.791483,1.07773,0.9992,0,0.00195859,0.00188434,1021.95,601.92,-9.86118,5,99,0.0147232,0.00166112,1.10757,0.998584,0,5.90666e-06,0.00258579,26.8268,26.1844,41.1199,4,99,0.0149574,0.00168797,1.12512,0.997986,0,6.8692e-06,0.00300875,26.9943,26.4333,30.9395,4,99,0.107099,0.0120864,14.0476,0.0802743,0,0.00169311,0.00998816,310.051,308.84,-23.305,3,99,0.392499,23
20210822,014010,234.07,4,1,1,38.8736,-76.5522,22,101.274,584.778,2017.98,26.1692,308.423,26.417,-0.393878,-0.0444261,1.33614,0.993401,0,0.000367636,2.20151e-05,0,2017.98,-15.3817,10,99,9.07499,1.02358,1.07836,0.999095,0,0.00255663,0.00264773,971.367,584.778,-7.10207,5,99,0.0134481,0.00151683,5.51212,0.730412,0,8.20817e-05,0.00130596,27.3307,26.1692,50,3,99,0.0136826,0.00154367,1.97418,0.971927,0,2.58164e-05,0.00183313,27.2591,26.417,50,4,99,0.00204931,0.000231203,646.507,0.00024659,0,0.00149474,2.31275e-10,1e+06,308.423,871.129,3,99,0.3615,23
20210822,020040,234.084,1,1,1,38.8737,-76.5522,22.07,101.248,587.768,2003.17,26.2017,308.153,26.4492,-1.28635,-0.145172,1.08619,0.997408,0,0.000407675,0.00836585,1985.82,2003.17,-5.81596,8,99,26.2068,2.95757,1.05737,0.999543,0,0.00386741,0.00788581,962.818,587.768,3.08278,7,99,0.00723212,0.000816182,11.8261,0.297406,0,9.61416e-05,0.000157564,31.3817,26.2017,50,6,99,0.0103251,0.00116554,2.41118,0.950511,0,2.53028e-05,0.0065917,26.626,26.4492,50,6,99,0.0564094,0.00636771,14.8483,0.305905,0,0.000943133,0.00126553,313.185,308.153,44.0199,4,99,-9999,0.354875
20210822,020350,234.086,2,1,1,38.8737,-76.5522,22.01,101.253,572.07,2003.7,26.0861,308.137,26.3416,-0.763229,-0.0860985,1.12888,0.995616,0,0.000358624,0.00607272,1989.52,2003.7,-11.1731,8,99,21.1732,2.38851,1.07194,0.997907,0,0.00524273,0.00969245,818.5,572.07,-10.593,7,99,0.032624,0.00368025,1.05954,0.999346,0,5.42759e-06,0.0109551,26.4221,26.0861,14.8166,5,99,0.032281,0.00364251,1.05489,0.999608,0,3.97351e-06,0.0107499,26.6805,26.3416,9.60494,5,99,-0.0102189,-0.00115308,81.4692,0.00176695,0,0.000939324,0.000142984,300.072,308.137,-49.8055,5,99,0.3684,0.0323
20210822,020700,234.088,3,1,1,38.8737,-76.5522,21.97,101.248,564.709,2002.58,26.0869,307.422,26.3317,-0.278443,-0.0314099,1.46253,0.990032,0,0.000320004,1.56847e-05,0,2002.58,-20.642,10,99,6.75719,0.762247,1.07705,0.999265,0,0.00185146,0.00168649,1016.68,564.709,-4.8812,3,99,0.012916,0.00145699,3.00177,0.920264,0,4.09763e-05,0.00741912,26.2833,26.0869,50,5,99,0.0123754,0.00139636,1.14434,0.997982,0,6.37546e-06,1.3964e-09,1e+06,26.3317,46.6844,10,99,0.0574522,0.00648254,14.5269,0.299726,0,0.000939249,0.00125742,312.577,307.422,-1.22746,4,99,0.3912,23
20210822,021010,234.09,4,1,1,38.8737,-76.5522,21.93,101.243,573.851,2002.43,26.0472,307.09,26.2974,-0.666571,-0.0751755,1.153,0.994595,0,0.000359214,0.00574194,1989.33,2002.43,-10.0398,8,99,11.2159,1.26493,1.07919,0.998865,0,0.0031891,0.00427909,869.457,573.851,-2.88681,9,99,0.0150862,0.00170141,1.18771,0.99673,0,9.46632e-06,0.00220153,26.82,26.0472,49.1475,4,99,0.0153726,0.00173416,1.13567,0.997824,0,7.53214e-06,0.00308745,26.8591,26.2974,40.6234,4,99,-0.0145323,-0.00163937,61.7982,0.0262947,0,0.00101295,5.3384e-06,0,307.09,128.173,4,99,0.3615,23
20210822,023040,234.105,1,1,1,38.8737,-76.5522,21.9,101.222,569.499,2024.07,26.0548,306.777,26.2883,-0.628196,-0.0708593,1.44725,0.99046,0,0.000706109,3.50084e-05,0,2024.07,-0.551072,10,99,22.599,2.54913,1.05629,0.999627,0,0.00303944,0.00780048,896.29,569.499,3.63887,7,99,0.00582979,0.00065759,3.90642,0.879246,0,2.47437e-05,6.57607e-10,1e+06,26.0548,157.329,4,99,0.00644334,0.000726971,2.81587,0.937886,0,1.89955e-05,7.2699e-10,1e+06,26.2883,104.229,2,99,0.140342,0.0158341,10.7038,0.178883,0,0.00168669,0.00800838,308.755,306.777,-19.9506,3,99,-9999,0.353417
20210822,023350,234.107,2,1,1,38.8737,-76.5521,21.84,101.225,570.424,2029.2,25.9048,307.127,26.1536,-0.846765,-0.0954764,1.14496,0.993991,0,0.000436872,0.00675362,2015.06,2029.2,-12.9566,8,99,21.4494,2.41851,1.07269,0.997817,0,0.00535909,0.00937593,828.373,570.424,-14.343,7,99,0.0361424,0.00407522,1.06383,0.998778,0,7.0784e-06,0.0152583,26.1719,25.9048,18.2184,5,99,0.0383274,0.00432269,1.06185,0.998666,0,6.96284e-06,0.0161188,26.4218,26.1536,13.052,5,99,-0.00494754,-0.000557999,278.303,0.00132934,0,0.00155292,1.81684e-06,0,307.127,436.446,4,99,0.3674,0.0328
20210822,023700,234.109,3,1,1,38.8737,-76.5522,21.77,101.209,554.462,2023.33,25.8505,307.429,26.0974,-0.276508,-0.031175,1.5062,0.98881,0,0.000336734,1.54077e-05,0,2023.33,-5.39547,10,99,7.41016,0.83546,1.08584,0.998905,0,0.00232014,0.0024517,895.23,554.462,-8.76022,3,99,0.0132003,0.00148827,5.17951,0.818449,0,7.54854e-05,0.0043358,26.1938,25.8505,50,4,99,0.0149129,0.00168178,1.19081,0.996943,0,9.45566e-06,1.68182e-09,1e+06,26.0974,53.9651,10,99,0.066336,0.00748096,21.82,0.127292,0,0.00163045,0.00414747,309.233,307.429,19.6813,3,99,0.391,23
20210822,024010,234.111,4,1,1,38.8737,-76.5523,21.77,101.197,561.352,2034.2,25.8387,307.148,26.0811,-0.799988,-0.0901928,1.14887,0.993017,0,0.000420956,0.00830473,2023.34,2034.2,-5.32182,10,99,11.5699,1.30442,1.07795,0.99874,0,0.0031931,0.00532504,806.311,561.352,-4.68121,9,99,0.0192346,0.00216856,2.12643,0.965716,0,4.01016e-05,0.00192694,26.9641,25.8387,50,4,99,0.0196968,0.00222122,1.10709,0.998616,0,7.80878e-06,0.00290797,26.845,26.0811,44.0853,4,99,-0.0045593,-0.000514156,274.892,0.00136252,0,0.00141336,1.67397e-06,0,307.148,91.1213,2,99,0.3615,22.8
20210822,030040,234.125,1,1,1,38.8737,-76.5522,21.89,101.196,591.181,2019.12,26.014,307.789,26.2508,-1.73213,-0.195419,1.12379,0.989936,0,0.00078385,0.0165043,2007.28,2019.12,7.6314,10,99,25.011,2.82173,1.05699,0.99958,0,0.00348071,0.00821482,934.674,591.181,3.66523,6,99,0.0052056,0.000587294,4.81396,0.823655,0,2.75917e-05,5.8731e-10,1e+06,26.014,181.037,10,99,0.00581297,0.000655978,3.34079,0.911103,0,2.08048e-05,6.55995e-10,1e+06,26.2508,126.523,2,99,0.0766624,0.00865113,16.0889,0.120026,0,0.00138891,0.0082528,308.837,307.789,0.883485,2,99,-9999,0.355792
20210822,030350,234.128,2,1,1,38.8736,-76.5522,21.83,101.209,598.97,2022.11,25.855,307.738,26.1047,-0.84861,-0.095692,1.1493,0.993469,0,0.000447791,0.00698829,2008.42,2022.11,-13.1097,8,99,19.4799,2.19662,1.073,0.998109,0,0.00488369,0.00854221,856.118,598.97,-13.2102,8,99,0.0307876,0.00347171,1.05851,0.999566,0,4.72627e-06,0.00928716,26.2288,25.855,19.5212,10,99,0.0317804,0.00358458,1.05551,0.999672,0,3.95552e-06,0.00954951,26.4801,26.1047,13.3012,10,99,-0.00216231,-0.000243891,467.841,0.00363925,0,0.00114102,0.000107354,305.466,307.738,-33.7454,3,99,0.37,0.033
20210822,030700,234.13,3,1,1,38.8736,-76.5522,21.83,101.199,604.138,2023.91,25.884,307.885,26.1295,-0.483031,-0.0544738,5.79295,0.111216,0,0.00310339,0.0152984,2020.35,2023.91,12.1101,3,99,7.14486,0.80576,1.07959,0.999149,0,0.00203046,0.00218704,972.563,604.138,-4.77598,3,99,0.00960811,0.00108355,7.11733,0.702167,0,7.62766e-05,0.00389144,26.1625,25.884,50,4,99,0.0129408,0.00145977,2.07763,0.964021,0,2.61723e-05,0.00686264,26.3423,26.1295,50,4,99,0.0765266,0.00863246,14.6028,0.246254,0,0.00125732,0.00256151,311.255,307.885,-12.1165,2,99,0.392,22.8
20210822,031010,234.132,4,1,1,38.8736,-76.5522,21.73,101.198,592.459,2021.75,25.8265,307.879,26.0696,-0.528079,-0.0595319,1.21231,0.993861,0,0.00036094,0.00378218,2006.01,2021.75,-3.86208,9,99,11.1799,1.26035,1.06359,0.999407,0,0.00215057,0.00557874,818.379,592.459,1.45102,8,99,0.0113021,0.00127412,8.5925,0.632013,0,0.000108659,0.000193646,32.4061,25.8265,50,5,99,0.0149282,0.00168332,3.14486,0.917373,0,4.99013e-05,0.000308182,31.5316,26.0696,50,3,99,0.00721692,0.000813788,124.594,0.0151378,0,0.00101389,1.17586e-05,377.086,307.879,-5.772,4,99,0.363,22.8
20210822,033040,234.146,1,1,1,38.8736,-76.5521,21.75,101.193,582.844,2045.55,25.9057,307.889,26.139,-0.673181,-0.0759048,1.39739,0.991817,0,0.000700049,3.71072e-05,0,2045.55,-4.16304,10,99,23.2555,2.62219,1.05422,0.999767,0,0.0025223,0.00729618,942.236,582.844,2.12649,7,99,0.00705135,0.000795077,3.77414,0.886935,0,2.88231e-05,7.95098e-10,1e+06,25.9057,177.184,10,99,0.00736239,0.000830347,2.932,0.93223,0,2.27316e-05,8.30369e-10,1e+06,26.139,132.167,3,99,0.0546669,0.00616546,21.5408,0.174888,0,0.00132651,0.000511431,319.945,307.889,21.4283,2,99,-9999,0.355792
20210822,033350,234.148,2,1,1,38.8737,-76.5521,21.72,101.199,593.573,2045.16,25.7555,307.702,26.0057,-0.923367,-0.104083,1.11682,0.994882,0,0.000396599,0.00854815,2032.98,2045.16,-8.77494,10,99,16.5376,1.86414,1.07397,0.998499,0,0.00422297,0.00724548,850.856,593.573,-8.7287,7,99,0.0328973,0.00370823,1.06106,0.999186,0,5.71498e-06,0.0139748,26.0208,25.7555,20.3196,5,99,0.0337067,0.00380045,1.06057,0.999083,0,5.72856e-06,0.0142172,26.273,26.0057,15.2342,5,99,0.00985828,0.00111153,134.974,0.00562738,0,0.00150022,1.11187e-09,1e+06,307.702,105.978,2,99,0.3676,0.033
20210822,033700,234.151,3,1,1,38.8736,-76.5521,21.77,101.201,597.426,2037.05,25.7775,307.92,26.025,-0.288973,-0.0325794,1.49944,0.989004,0,0.000348806,1.59934e-05,0,2037.05,-11.5557,10,99,7.09409,0.799802,1.07491,0.999301,0,0.00184737,0.002114,975.762,597.426,-2.1266,3,99,0.0123594,0.00139343,3.49381,0.892815,0,4.64341e-05,0.00733245,25.9675,25.7775,50,5,99,0.0121075,0.00136538,1.26343,0.995229,0,9.59832e-06,1.36541e-09,1e+06,26.025,50.7464,10,99,0.138321,0.0155986,9.93859,0.141461,0,0.00154161,0.0227763,308.605,307.92,21.8297,3,99,0.390099,22.8
20210822,034010,234.153,4,1,1,38.8736,-76.5522,21.7,101.208,592.373,2039.82,25.7665,307.659,26.0097,-0.41465,-0.0467333,1.3141,0.993975,0,0.000369419,2.29104e-05,0,2039.82,31.6273,1,99,9.39191,1.05852,1.0618,0.999649,0,0.00168767,0.00267103,988.669,592.373,2.69376,10,99,0.0155781,0.00175574,5.10522,0.770491,0,8.7719e-05,0.00077475,28.0327,25.7665,50,3,99,0.0154378,0.00174035,1.50671,0.988732,0,1.88102e-05,0.00145687,27.2043,26.0097,50,5,99,0.0248194,0.00279798,54.2133,0.0333385,0,0.00151659,0.00169153,309.313,307.659,50,2,99,0.3606,22.8
20210822,040040,234.167,1,1,1,38.8737,-76.5521,21.79,101.203,581.77,2065.01,25.8698,307.951,26.1023,-0.665244,-0.0750113,1.40675,0.991566,0,0.000702444,3.63249e-05,0,2065.01,-5.97056,10,99,22.8268,2.5739,1.05422,0.999763,0,0.00249246,0.00726786,935.918,581.77,1.80062,8,99,0.00518366,0.000584497,5.06909,0.80739,0,2.89863e-05,5.84512e-10,1e+06,25.8698,174.805,7,99,0.00598659,0.000675194,3.67528,0.89259,0,2.37815e-05,6.75211e-10,1e+06,26.1023,118.279,2,99,0.0746182,0.00841577,11.171,0.421457,0,0.000935964,0.00105681,315.915,307.951,4.61967,4,99,-9999,0.355709
