label,remark,Chamber,Version,InstrumentModel,InstrumentSerialNumber,RepNum,DeadBand,Area,Offset,ChamVolume,IrgaVolume,TotalVolume,gps_time,latitude,longitude,gps_hdop,altitude,gps_sats,TimeZone,ch4_F_o,ch4_F_cv,ch4_t_o,ch4_C_o,ch4_a,ch4_C_x,ch4_iter,ch4_sei,ch4_ses,ch4_r2,ch4_slope,ch4_domain,ch4_n,co2_F_o,co2_F_cv,co2_t_o,co2_C_o,co2_a,co2_C_x,co2_iter,co2_sei,co2_ses,co2_r2,co2_slope,co2_domain,co2_n,TIMESTAMP
6,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668443013,38.8745,-76.5519,1.15,8.1,11,America/New_York,-0.822039,4.9115,0,2035.81,4.30243e-5,0,10,0.138747,0.00420447,0.879932,-0.0875892,54,55,1.88217,11.1604,0,447.994,2.00638e-7,1000000,10,0.735393,0.0222846,0.409206,0.200548,54,55,2022-11-14T16:23:33Z
6,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668443098,38.8745,-76.5519,0.88,6.1,13,America/New_York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-11-14T16:24:59Z
7,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668443245,38.8745,-76.5519,1.03,7.6,11,America/New_York,-1.12189,14.1456,0,2033.75,5.88459e-5,0,10,0.557148,0.0168833,-0.0113708,-0.119678,54,55,4.67172,2.32706,-6.31595,442.954,0.00948944,495.471,3,0.342396,0.0103756,0.954752,0.498355,54,55,2022-11-14T16:27:26Z
7,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668443332,38.8745,-76.5519,0.82,8.9,13,America/New_York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-11-14T16:28:52Z
8,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668443455,38.8745,-76.5518,0.75,9.4,15,America/New_York,-1.93389,2.32881,0,2032.48,1.01687e-4,0,10,0.139985,0.00430722,0.977615,-0.206676,53,54,2.73543,3.09061,29.8934,464.478,0.00296616,563.036,3,0.276538,0.00850886,0.95731,0.292338,53,54,2022-11-14T16:30:56Z
8,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668443540,38.8745,-76.5519,0.82,8.2,12,America/New_York,-1.89922,6.99187,0,2030.86,1.00236e-4,0,10,0.464476,0.014075,0.747949,-0.203566,54,55,3.06304,2.91513,14.0134,452.734,0.00152699,667.737,2,0.295085,0.00894197,0.96003,0.328309,54,55,2022-11-14T16:32:21Z
10,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668443678,38.8745,-76.5521,0.84,11.3,12,America/New_York,-0.226383,6.61225,0,2035.13,1.18974e-5,0,10,0.0521767,0.00158111,0.815092,-0.0242128,54,55,1.68274,5.39555,11.9506,447.432,0.00885389,467.76,2,0.314454,0.00952892,0.826512,0.179977,54,55,2022-11-14T16:34:38Z
10,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668443763,38.8746,-76.5521,0.73,10.3,14,America/New_York,-0.232612,15.6204,0,2035.23,1.22485e-5,0,2,0.126272,0.0038853,-0.00341733,-0.0249285,53,54,2.1708,4.47354,-2.36726,448.435,0.00917208,473.799,6,0.328984,0.0101226,0.846268,0.23264,53,54,2022-11-14T16:36:04Z
12,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668443907,38.8746,-76.552,0.88,9.7,13,America/New_York,-0.550022,3.26853,3.63278,2042.35,0.0301028,2040.4,10,0.0592433,0.00182287,0.81895,-0.0588236,53,54,2.62888,3.54753,3.56957,446.522,0.0105031,473.291,2,0.30993,0.0095363,0.904474,0.281153,53,54,2022-11-14T16:38:28Z
12,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668443992,38.8746,-76.552,0.8,13.1,13,America/New_York,-0.221595,10.8859,0,2045.18,1.16197e-5,0,9,0.0836926,0.00257516,0.534213,-0.0237644,53,54,2.64805,3.21611,1.52093,447.506,0.0152021,466.187,5,0.280907,0.00864329,0.894336,0.283983,53,54,2022-11-14T16:39:53Z
9,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668444123,38.8746,-76.552,0.76,13.4,13,America/New_York,-0.775699,3.13033,0,2046.28,4.06349e-5,0,2,0.0797972,0.0024553,0.956258,-0.0831505,53,54,3.84519,2.6085,1.89868,445.341,0.0108354,483.381,4,0.320511,0.00986188,0.946668,0.412182,53,54,2022-11-14T16:42:04Z
9,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668444209,38.8746,-76.5519,0.86,13.9,12,America/New_York,-0.585185,6.38156,0,2045.76,3.06835e-5,0,2,0.130426,0.00395231,0.799654,-0.062771,54,55,2.51289,4.02338,11.3621,449.144,0.00718692,486.649,2,0.345744,0.0104771,0.903928,0.26955,54,55,2022-11-14T16:43:29Z
11,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668444336,38.8746,-76.552,0.75,13.4,9,America/New_York,-0.044218,35.1999,16.5547,2048.33,0.00842561,2047.77,5,0.0548463,0.00166201,0.105024,-0.00472368,54,55,0.581985,15.0281,4.55593,445.296,0.00221511,473.363,6,0.307589,0.00932086,0.427362,0.0621718,54,55,2022-11-14T16:45:36Z
11,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668444421,38.8746,-76.552,0.76,13.3,14,America/New_York,-0.0961408,24.0265,0,2048.5,5.01073e-6,0,10,0.0813082,0.00246389,-0.383969,-0.0102645,54,55,0.860658,10.0058,5.06389,444.862,0.0096259,454.408,3,0.301765,0.00914441,0.536584,0.0918883,54,55,2022-11-14T16:47:02Z
13,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668444560,38.8745,-76.5521,0.7,15.9,15,America/New_York,-1.09838,4.39557,0,2048.91,5.72385e-5,0,10,0.165285,0.00500865,0.904438,-0.117276,54,55,2.6961,3.13813,9.2871,445.815,0.00457694,508.71,2,0.28127,0.00852333,0.945704,0.287867,54,55,2022-11-14T16:49:20Z
13,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668444645,38.8745,-76.5521,0.7,15.7,15,America/New_York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-11-14T16:50:45Z
14,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668444773,38.8745,-76.5522,0.75,15.6,13,America/New_York,-0.891866,6.8862,0,2045.34,4.66781e-5,0,10,0.21447,0.00649909,0.761388,-0.0954728,54,55,3.37999,3.11675,1.23742,444.335,0.0120533,474.353,2,0.35083,0.0106312,0.917391,0.361823,54,55,2022-11-14T16:52:54Z
14,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668444859,38.8745,-76.5521,0.77,16.2,14,America/New_York,-0.878494,2.61359,0,2044.07,4.61589e-5,0,2,0.0746649,0.00226257,0.970292,-0.094352,54,55,3.04195,3.58943,5.37197,447.74,0.00811265,488.012,2,0.370412,0.0112246,0.911848,0.326711,54,55,2022-11-14T16:54:19Z
15,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668444973,38.8745,-76.5521,0.85,14.4,13,America/New_York,-0.636104,17.2419,0,2047.62,3.32439e-5,0,2,0.386606,0.0117153,-0.511423,-0.0680707,54,55,1.98566,10.1084,0,446.199,2.12584e-7,1000000,10,0.705053,0.0213652,0.509372,0.212489,54,55,2022-11-14T16:56:14Z
15,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668445059,38.8745,-76.5521,0.73,13.7,14,America/New_York,-0.561227,7.9082,0,2047.86,2.92813e-5,0,10,0.155129,0.00470089,0.691706,-0.0599639,54,55,1.78814,9.98093,0,445.465,1.91137e-7,1000000,10,0.625845,0.018965,0.525082,0.191052,54,55,2022-11-14T16:57:39Z
16,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668445186,38.8745,-76.5522,0.83,16.5,11,America/New_York,-0.299206,25.279,0,2048.24,1.55991e-5,0,10,0.262274,0.00806997,-1.82368,-0.0319507,53,54,2.34687,4.36482,-1.39672,444.652,0.0115409,466.367,3,0.345268,0.0106236,0.83524,0.25061,53,54,2022-11-14T16:59:47Z
16,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668445272,38.8745,-76.5523,0.82,18.2,13,America/New_York,-0.361766,6.97446,0,2048.49,1.88922e-5,0,2,0.0880764,0.00266898,0.764973,-0.0387004,54,55,1.88528,4.39945,9.90516,446.389,0.00557376,482.573,2,0.284508,0.00862146,0.889503,0.201681,54,55,2022-11-14T17:01:12Z
17,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668446246,38.8737,-76.5525,0.75,18.2,11,America/New_York,-0.683313,7.56041,0,2033.48,3.59772e-5,0,10,0.180792,0.0054785500000000004,0.710841,-0.0731589,54,55,3.33499,2.10345,-5.2086,441.511,0.00486374,514.924,2,0.215445,0.00652863,0.975071,0.35706,54,55,2022-11-14T17:17:27Z
17,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668446332,38.8737,-76.5525,0.73,18.9,14,America/New_York,-0.743883,2.42583,0,2031.85,3.92987e-5,0,2,0.0568787,0.00175012,0.975612,-0.0798493,53,54,3.61892,2.17054,3.78543,442.803,0.00551613,513.225,2,0.240553,0.00740162,0.974914,0.388459,53,54,2022-11-14T17:18:53Z
18,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668446464,38.8737,-76.5525,0.84,19.6,13,America/New_York,-0.767568,2.70043,0,2030.37,4.04296e-5,0,3,0.0664842,0.00204567,0.968401,-0.0820871,53,54,2.90761,4.06272,0,440.47,3.1109e-7,1000000,10,0.396893,0.0122121,0.921429,0.310953,53,54,2022-11-14T17:21:05Z
18,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668446550,38.8737,-76.5526,0.8,18.9,11,America/New_York,-4.44611,2.4356,3.56414,2029.16,0.209318,2026.88,3,0.346603,0.0105031,0.202801,-0.476897,54,55,2.97908,8.5048,0,446.395,3.19684e-7,1000000,10,0.890088,0.0269724,0.635035,0.319541,54,55,2022-11-14T17:22:30Z
20,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668446680,38.8736,-76.5525,1.16,18.4,10,America/New_York,-0.262743,5.84677,1.76089,2029.24,7.41385e-4,1991.16,9,0.0535997,0.00162423,0.84518,-0.02823,54,55,2.49295,3.43786,3.55667,445.988,0.00672784,485.8,9,0.289644,0.00877709,0.923201,0.267851,54,55,2022-11-14T17:24:41Z
20,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668446766,38.8737,-76.5526,0.87,20.1,9,America/New_York,-0.238463,9.1061,0,2028.22,1.26517e-5,0,8,0.0754449,0.00232138,0.648933,-0.0256604,53,54,2.32176,3.77886,19.1595,452.887,0.00150442,618.956,2,0.294993,0.00907671,0.933369,0.249839,53,54,2022-11-14T17:26:07Z
19,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668446887,38.8736,-76.5525,0.93,19.8,12,America/New_York,-0.298048,14.3205,0,2027.24,1.58006e-5,0,10,0.150974,0.00457498,0.0457841,-0.0320316,54,55,2.79988,3.23638,8.0869,452.475,0.00309473,549.707,2,0.304335,0.00922229,0.945317,0.300907,54,55,2022-11-14T17:28:07Z
19,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668446973,38.8736,-76.5525,0.91,18.5,12,America/New_York,-0.250233,5.78366,0,2027.75,1.32623e-5,0,10,0.0504913,0.00153004,0.852597,-0.0268927,54,55,2.3446,3.74487,6.55482,444.961,0.00386539,510.149,2,0.29915,0.00906516,0.922593,0.251976,54,55,2022-11-14T17:29:33Z
24,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668447114,38.8735,-76.5525,1.19,14.2,9,America/New_York,-0.294911,9.09137,0,2027.34,1.55854e-5,0,2,0.0941731,0.00285373,0.632945,-0.0315969,54,55,2.58678,3.38842,14.7202,447.775,0.0113036,472.293,3,0.29494,0.00893757,0.925027,0.277149,54,55,2022-11-14T17:31:54Z
24,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668447200,38.8734,-76.5525,1.29,12.2,11,America/New_York,-0.226801,14.9277,0,2027.21,1.20026e-5,0,10,0.11957,0.00362333,0.069068,-0.0243317,54,55,2.10183,4.42493,-0.0661296,444.2,0.00369728,505.188,2,0.320042,0.00969824,0.889027,0.225489,54,55,2022-11-14T17:33:20Z
21,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668447309,38.8735,-76.5525,1.05,13.8,11,America/New_York,-0.661225,3.04481,0,2025.78,3.49117e-5,0,10,0.065774,0.00202381,0.958568,-0.0707236,53,54,2.38303,4.0194,4.67267,444.579,0.00708858,480.536,7,0.321613,0.00989578,0.897754,0.254885,53,54,2022-11-14T17:35:10Z
21,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668447394,38.8736,-76.5525,0.89,15.1,13,America/New_York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-11-14T17:36:35Z
22,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668447535,38.8735,-76.5524,0.88,17.7,13,America/New_York,-0.371053,4.8328,0,2025.78,1.95829e-5,0,10,0.0617844,0.00187225,0.894417,-0.0396707,54,55,2.62052,3.59032,-2.55104,443.948,0.00311108,534.003,2,0.317705,0.00962742,0.92771,0.280169,54,55,2022-11-14T17:38:56Z
22,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668447621,38.8735,-76.5525,0.88,19.1,13,America/New_York,-0.416197,4.35992,0,2026.26,2.19824e-5,0,10,0.062235,0.00188591,0.910762,-0.044542,54,55,2.94303,3.56105,5.1124,446.036,0.00715323,490.067,2,0.353987,0.0107269,0.917315,0.314967,54,55,2022-11-14T17:40:22Z
23,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668447743,38.8735,-76.5525,0.95,20.1,11,America/New_York,-0.446546,5.87756,0,2026.07,2.35919e-5,0,10,0.0898643,0.00276506,0.841803,-0.0477989,53,54,2.92399,3.98681,0,444.966,3.13127e-7,1000000,10,0.391494,0.012046,0.927524,0.312987,53,54,2022-11-14T17:42:24Z
23,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668447829,38.8735,-76.5525,1.04,21.8,11,America/New_York,-0.442184,10.1405,0,2025.3,2.33954e-5,0,2,0.157723,0.00477948,0.494386,-0.0473828,54,55,2.84499,2.89062,6.74339,447.39,4.98546e-4,1058.89,2,0.27132,0.00822183,0.961936,0.304858,54,55,2022-11-14T17:43:49Z
26,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668447953,38.8734,-76.5523,0.87,26.1,13,America/New_York,-0.328888,7.04612,0,2026.23,1.73958e-5,0,7,0.0810608,0.00245639,0.76402,-0.0352479,54,55,2.89696,2.95424,0,443.96,3.10614e-7,1000000,10,0.283294,0.00858465,0.961051,0.310476,54,55,2022-11-14T17:45:54Z
26,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668448039,38.8734,-76.5523,0.87,26,13,America/New_York,-0.266755,13.5832,0,2025.8,1.41267e-5,0,2,0.125963,0.0038758,0.187331,-0.0286179,53,54,2.46434,9.2757,0,446.537,2.64496e-7,1000000,10,0.791967,0.0243682,0.588144,0.264378,53,54,2022-11-14T17:47:20Z
28,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668448180,38.8734,-76.5523,1.04,27.4,11,America/New_York,-0.363469,6.50971,0,2026.72,1.91863e-5,0,2,0.0824595,0.00249877,0.801041,-0.0388854,54,55,2.90874,6.71348,0,444.509,3.11327e-7,1000000,10,0.681091,0.0206391,0.779419,0.311189,54,55,2022-11-14T17:49:41Z
28,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668448266,38.8734,-76.5523,1.03,27.5,9,America/New_York,-0.439061,11.4257,0,2026.24,2.32053e-5,0,2,0.176549,0.00534998,0.354349,-0.0470197,54,55,3.61179,6.79749,0,444.467,3.86964e-7,1000000,10,0.857417,0.0259823,0.767114,0.386792,54,55,2022-11-14T17:51:07Z
25,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668448389,38.8735,-76.5524,1.35,28.6,11,America/New_York,-0.164519,9.2741,12.1171,2026.02,5.65915e-4,1994.86,9,0.0536302,0.00162516,0.684538,-0.0176349,54,55,1.42873,5.91098,17.4955,445.732,0.00990561,461.192,6,0.294069,0.00891117,0.809745,0.153147,54,55,2022-11-14T17:53:09Z
25,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668448475,38.8735,-76.5524,1.06,33.8,11,America/New_York,-0.209367,12.2952,0,2025.56,1.10888e-5,0,10,0.0908066,0.00275172,0.367511,-0.022461,54,55,1.7879,4.80751,13.633,446.925,0.00696848,474.45,2,0.297088,0.00900266,0.869391,0.191806,54,55,2022-11-14T17:54:35Z
27,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668448615,38.8734,-76.5523,1.01,33.7,12,America/New_York,-0.269716,8.22673,0,2025.83,1.42487e-5,0,8,0.0777352,0.00235561,0.690203,-0.0288654,54,55,2.94622,3.49877,6.16237,444.384,0.00116247,715.625,2,0.347582,0.0105328,0.940797,0.315309,54,55,2022-11-14T17:56:56Z
27,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668448701,38.8734,-76.5523,1.01,32.2,9,America/New_York,-0.33639,5.14499,0,2025.64,1.78064e-5,0,10,0.0590667,0.00181744,0.882877,-0.0360694,53,54,4.94851,2.31212,12.3318,445.966,0.00790161,513.117,2,0.356079,0.0109563,0.971106,0.530603,53,54,2022-11-14T17:58:22Z
30,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668448840,38.8735,-76.5523,1.04,33.6,11,America/New_York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-11-14T18:00:41Z
30,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668448925,38.8735,-76.5522,1.15,36.3,9,America/New_York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-11-14T18:02:06Z
30a,Retry,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668449053,38.8735,-76.5522,1.07,35.6,12,America/New_York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-11-14T18:04:13Z
30a,Retry,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668449138,38.8735,-76.5523,0.89,33,12,America/New_York,-0.257841,7.00494,0,2026.19,1.36283e-5,0,10,0.0621674,0.00191284,0.79747,-0.0276135,53,54,3.07341,2.85576,15.9252,447.227,0.00912986,483.279,3,0.284484,0.00875336,0.953758,0.329147,53,54,2022-11-14T18:05:39Z
31,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668449254,38.8735,-76.5522,1.35,33.7,8,America/New_York,-0.169826,19.117,0,2027.9,8.95542e-6,0,9,0.114399,0.00346663,-0.372762,-0.0181607,54,55,2.67399,3.23184,3.18281,442.858,0.00699729,483.724,2,0.288721,0.00874911,0.93102,0.285948,54,55,2022-11-14T18:07:34Z
31,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668449339,38.8736,-76.5522,1.45,35.6,10,America/New_York,-0.161851,25.707,0,2027.01,8.55622e-6,0,10,0.144783,0.00445485,-1.44171,-0.0173435,53,54,2.01227,4.40724,5.00802,445.101,0.00804861,471.892,2,0.300124,0.00923458,0.872113,0.215629,53,54,2022-11-14T18:09:00Z
29,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668449690,38.8736,-76.5524,1.43,36.6,10,America/New_York,-0.30450700000000003,6.12545,0,2028.07,1.60718e-5,0,2,0.0649292,0.00196755,0.837798,-0.0325948,54,55,3.50315,2.57031,5.22773,443.235,0.00200335,630.412,2,0.290825,0.00881287,0.968347,0.37498,54,55,2022-11-14T18:14:50Z
29,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668449775,38.8736,-76.5524,1.12,38.1,11,America/New_York,-0.289441,9.27854,0,2027.19,1.53079e-5,0,2,0.0929875,0.00286115,0.631365,-0.031032,53,54,3.29182,7.19549,0,446.262,3.53085e-7,1000000,10,0.81666,0.025128,0.747714,0.352928,53,54,2022-11-14T18:16:16Z
32,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668449903,38.8735,-76.5523,0.96,36.6,12,America/New_York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-11-14T18:18:23Z
32,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1668449989,38.8736,-76.5523,1.17,36.8,10,America/New_York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-11-14T18:19:49Z
32a,Retry,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1668450086,38.8736,-76.5523,1.05,36.6,10,America/New_York,-0.219246,23.2207,0,2028.48,1.16046e-5,0,2,0.177468,0.00546057,-1.06487,-0.0235396,53,54,1.56975,7.03736,18.8113,447.774,0.00951146,465.493,5,0.381234,0.0117303,0.760643,0.168538,53,54,2022-11-14T18:21:27Z
