label,obs,remark,Chamber,Version,InstrumentModel,InstrumentSerialNumber,RepNum,DeadBand,Area,Offset,ChamVolume,IrgaVolume,TotalVolume,gps_time,latitude,longitude,gps_hdop,altitude,gps_sats,TimeZone,ch4_F_o,ch4_F_cv,ch4_t_o,ch4_C_o,ch4_a,ch4_C_x,ch4_iter,ch4_sei,ch4_ses,ch4_r2,ch4_slope,ch4_domain,ch4_n,co2_F_o,co2_F_cv,co2_t_o,co2_C_o,co2_a,co2_C_x,co2_iter,co2_sei,co2_ses,co2_r2,co2_slope,co2_domain,co2_n,TIMESTAMP
41,6,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611929677,38.8736,-76.5518,0.89,20.1,11,America/New_York,-0.201011,7.8054500000000004,0,1998.43,1.03115e-5,0,10,0.0518016,0.00159389,0.76142,-0.0206069,53,54,1.0493,6.96362,6.27739,437.954,0.00970902,449.034,2,0.240677,0.00740545,0.713015,0.10757,53,54,2021-01-29T14:14:38Z
41,6,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611929763,38.8736,-76.5519,1.19,21.8,9,America/New_York,-0.234547,7.96557,0,1998.11,1.20506e-5,0,2,0.0617924,0.00190131,0.711491,-0.0240783,53,54,0.80766,7.30584,-4.97515,437.361,0.0103027,445.409,2,0.194834,0.00599489,0.635807,0.0829136,53,54,2021-01-29T14:16:04Z
43,7,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611929957,38.8737,-76.5517,0.85,20,12,America/New_York,-0.214808,13.4286,0,1996.78,1.10199e-5,0,10,0.0972135,0.00294586,0.310881,-0.0220043,54,55,0.653535,9.85435,19.8222,437.428,0.00277592,461.545,5,0.21647,0.0065597,0.658703,0.0669462,54,55,2021-01-29T14:19:17Z
43,7,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611930042,38.8737,-76.5517,1.07,19.1,8,America/New_York,-0.199144,8.17951,0,1996.54,1.02303e-5,0,2,0.0538499,0.00165692,0.733928,-0.0204253,53,54,0.800345,10.1675,3.75089,437.043,0.00821988,447.03,4,0.269809,0.00830181,0.548104,0.0820874,53,54,2021-01-29T14:20:43Z
40,8,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611930190,38.8737,-76.5518,0.86,19.9,12,America/New_York,-0.210705,44.8321,0,1996.57,1.08173e-5,0,3,0.3146,0.00967999,-1.25972,-0.0215975,53,54,0.0237303,576.12,0,436.778,2.43344e-9,1000000,2,0.455436,0.0140134,-0.502024,0.00243238,53,54,2021-01-29T14:23:11Z
40,8,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611930276,38.8737,-76.5518,1.01,19.5,11,America/New_York,-0.166861,9.45238,0,1996.82,8.56944e-6,0,2,0.0522431,0.00160748,0.674578,-0.0171116,53,54,0.676735,12.5893,13.8063,433.821,0.00257732,460.748,6,0.282963,0.00870655,0.532174,0.0693991,53,54,2021-01-29T14:24:37Z
38,9,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611930457,38.8737,-76.5518,1.03,19.5,10,America/New_York,-0.147162,10.8539,8.08199,1997.31,2.94677e-4,1946.13,8,0.0529592,0.00162951,0.622541,-0.0150836,53,54,0.504695,15.9008,10.5425,432.694,0.00657094,440.567,4,0.266745,0.00820754,0.373918,0.0517296,53,54,2021-01-29T14:27:38Z
38,9,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611930543,38.8737,-76.5519,1.15,17.9,10,America/New_York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-29T14:29:04Z
37,10,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611930698,38.8737,-76.5519,1.08,18.3,10,America/New_York,-0.256377,18.619,0,1996.27,1.31752e-5,0,10,0.161347,0.00488929,-0.469203,-0.0263013,54,55,1.2925,22.8007,0,436.563,1.32653e-7,1000000,10,0.996625,0.0302008,-1.37001,0.132595,54,55,2021-01-29T14:31:39Z
37,10,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611930785,38.8737,-76.5519,0.9,20.3,11,America/New_York,-0.296482,14.8552,0,1995.9,1.5235e-5,0,2,0.148693,0.00450584,-0.0283175,-0.0304074,54,55,1.66883,5.65094,9.52576,432.475,0.0057286,462.352,4,0.313639,0.00950421,0.82859,0.171156,54,55,2021-01-29T14:33:05Z
39,11,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611930907,38.8737,-76.5518,1.07,20.6,9,America/New_York,-0.24045,7.06109,0,1996.15,1.23507e-5,0,2,0.0568112,0.00172155,0.779577,-0.0246538,54,55,1.09196,7.72727,9.92115,433.245,0.00597101,451.995,4,0.282863,0.00857159,0.716208,0.111961,54,55,2021-01-29T14:35:07Z
39,11,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611930993,38.8737,-76.5518,0.97,21.1,10,America/New_York,-0.304628,7.16615,0,1995.87,1.56685e-5,0,10,0.0731589,0.00221694,0.776367,-0.0312723,54,55,1.65497,5.73241,1.97315,432.29,0.0047742,467.876,7,0.315975,0.009575,0.818355,0.169895,54,55,2021-01-29T14:36:33Z
33,12,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611931147,38.8737,-76.552,1.05,19.9,10,America/New_York,-0.15228,10.5425,-4.56544,1994.55,3.01377e-4,1942.74,9,0.054056,0.00163806,0.626849,-0.015615,54,55,0.714064,11.1299,16.3086,432.553,0.00368794,452.407,5,0.267736,0.00811323,0.589692,0.0732213,54,55,2021-01-29T14:39:07Z
33,12,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611931233,38.8736,-76.552,0.9,20.6,11,America/New_York,-0.203599,7.6772,7.05064,1994.13,4.27014e-4,1945.22,9,0.05241,0.00158818,0.763939,-0.0208825,54,55,1.20651,7.31128,6.11179,431.012,0.0080316,446.42,4,0.295485,0.0089541,0.707824,0.123747,54,55,2021-01-29T14:40:33Z
34,13,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611931383,38.8736,-76.5519,0.97,22,9,America/New_York,-0.610839,15.7495,0,1994.21,3.14344e-5,0,2,0.325082,0.00985095,-0.0985702,-0.0626868,54,55,5.79729,12.0574,0,433.98,5.952e-7,1000000,10,2.35828,0.0714629,0.368803,0.594942,54,55,2021-01-29T14:43:05Z
34,13,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611931471,38.8736,-76.552,0.88,23.2,12,America/New_York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-29T14:44:31Z
35,14,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611931592,38.8736,-76.552,0.97,24.6,11,America/New_York,-0.184695,9.92407,0,1993.48,9.5135e-6,0,2,0.0608262,0.00187157,0.637036,-0.018965,53,54,1.7468,14.6557,0,433.065,1.79444e-7,1000000,10,0.85215,0.02622,0.0174249,0.179366,53,54,2021-01-29T14:46:33Z
35,14,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611931678,38.8736,-76.552,1.03,24.8,10,America/New_York,-0.663912,4.18209,2.07824,1992.74,0.0948959,1992.02,3,0.0896487,0.00275842,0.316992,-0.0681315,53,54,2.0909,4.55162,9.48794,431.189,0.00974069,453.217,7,0.308882,0.00950407,0.866173,0.21457,53,54,2021-01-29T14:47:59Z
36,15,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611931808,38.8735,-76.552,0.94,25.8,13,America/New_York,-0.337742,21.4617,0,1991.99,1.73999e-5,0,10,0.245184,0.00742983,-1.1468,-0.0346604,54,55,1.5803,5.93762,14.339,430.85,0.00198043,512.739,9,0.312783,0.00947828,0.840047,0.162176,54,55,2021-01-29T14:50:08Z
36,15,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611931893,38.8735,-76.552,0.93,26.3,13,America/New_York,-0.339656,8.67358,0,1992.9,1.75106e-5,0,2,0.0991537,0.00300466,0.642344,-0.034897,54,55,1.38186,5.73172,13.6475,431.26,0.00139808,532.81,7,0.264017,0.00800053,0.850125,0.141975,54,55,2021-01-29T14:51:34Z
32,16,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611932097,38.8737,-76.5522,0.95,30.2,11,America/New_York,-0.141196,12.4213,0,1993.55,7.26972e-6,0,10,0.0582965,0.00179374,0.507392,-0.0144925,53,54,0.602276,10.8243,14.6495,431.649,0.00295753,452.55,6,0.216449,0.00665998,0.60713,0.0618182,53,54,2021-01-29T14:54:58Z
32,16,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611932183,38.8736,-76.5522,1.01,29.9,12,America/New_York,-0.265585,9.19114,0,1993.14,1.37043e-5,0,10,0.0810602,0.00249416,0.612695,-0.0273146,53,54,1.23727,5.67973,7.59931,431.694,0.0049657,457.32,6,0.23086,0.00710339,0.831219,0.12725,53,54,2021-01-29T14:56:24Z
29,17,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611934186,38.8736,-76.5522,0.89,34.1,13,America/New_York,-0.102554,14.2887,0,1988.6,5.30976e-6,0,2,0.0496548,0.00150469,0.475384,-0.010559,54,55,0.559299,12.6753,20.4562,429.531,0.00187602,460.227,8,0.240048,0.00727419,0.536441,0.0575858,54,55,2021-01-29T15:29:47Z
29,17,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611934272,38.8736,-76.5522,0.88,34.4,13,America/New_York,-0.163203,10.795,13.0407,1987.99,2.76812e-4,1927.3,9,0.0586622,0.00180499,0.62428,-0.0167999,53,54,1.11237,8.44957,10.6943,429.359,0.00568298,449.508,4,0.312019,0.00960059,0.691378,0.114505,53,54,2021-01-29T15:31:13Z
31,18,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611934452,38.8737,-76.5522,0.86,35.7,13,America/New_York,-0.360308,15.3632,0,1987.97,1.86602e-5,0,10,0.184791,0.00568587,-0.0430869,-0.0370959,53,54,2.12721,12.2995,0,428.726,2.19104e-7,1000000,10,0.872278,0.0268393,0.325108,0.21901,53,54,2021-01-29T15:34:13Z
31,18,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611934538,38.8737,-76.5522,0.87,36.9,14,America/New_York,-0.300158,11.1191,0,1987.22,1.55486e-5,0,2,0.112871,0.00342034,0.425808,-0.0308985,54,55,1.82669,16.7209,0,431.856,1.88122e-7,1000000,10,1.03555,0.0313804,-0.331494,0.188041,54,55,2021-01-29T15:35:39Z
30,19,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611934742,38.8736,-76.5522,0.86,38.9,13,America/New_York,-0.116519,12.6432,0,1987.64,6.03852e-6,0,2,0.0491487,0.00151227,0.544888,-0.0120024,53,54,0.519248,15.7097,-6.17429,428.912,0.00252413,450.102,3,0.272477,0.00838392,0.394391,0.0534868,53,54,2021-01-29T15:39:03Z
30,19,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611934828,38.8736,-76.5522,0.88,37.7,13,America/New_York,-0.261282,5.84529,7.61619,1987.55,0.0518284,1987.03,7,0.0512127,0.0015519,0.408984,-0.0269863,54,55,0.686476,12.2811,9.35296,429.654,0.00219376,461.974,6,0.286303,0.00867585,0.534907,0.070902,54,55,2021-01-29T15:40:29Z
27,20,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611934973,38.8735,-76.5523,0.84,38.3,14,America/New_York,-0.231007,7.60947,5.72881,1985.95,2.83585e-4,1902.02,9,0.0591982,0.00179388,0.767653,-0.023801,54,55,2.72021,13.2734,0,428.592,2.80388e-7,1000000,10,1.2238,0.037085,0.16666,0.280268,54,55,2021-01-29T15:42:53Z
27,20,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611935058,38.8735,-76.5523,0.85,40.4,14,America/New_York,-0.360022,8.76429,0,1985.69,1.87105e-5,0,10,0.106685,0.00323289,0.645989,-0.0371533,54,55,3.51797,9.02893,0,429.992,3.632e-7,1000000,10,1.07441,0.0325577,0.591818,0.363044,54,55,2021-01-29T15:44:19Z
25,21,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611935211,38.8735,-76.5524,0.97,40.6,13,America/New_York,-0.191402,7.08096,0,1985.26,9.95298e-6,0,10,0.045664,0.00138376,0.788919,-0.0197592,54,55,0.749183,9.71369,24.321,428.439,0.00625988,440.794,8,0.246473,0.00746889,0.653367,0.0773411,54,55,2021-01-29T15:46:51Z
25,21,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611935297,38.8735,-76.5524,0.9,39.8,13,America/New_York,-0.310366,13.8259,0,1984.77,1.61518e-5,0,2,0.145845,0.00441954,0.0823087,-0.0320577,54,55,0.872547,7.58196,-30.2632,428.653,0.00160294,484.878,5,0.223337,0.00676778,0.732354,0.0901254,54,55,2021-01-29T15:48:17Z
28,22,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611935432,38.8734,-76.5524,0.9,38.9,14,America/New_York,-1.71855,10.7825,0,1985.28,8.91642e-5,0,10,0.626882,0.0189964,0.40893,-0.177016,54,55,11.8375,10.0589,0,427.49,1.21982e-6,1000000,10,4.02537,0.121981,0.487347,1.2193,54,55,2021-01-29T15:50:32Z
28,22,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611935518,38.8735,-76.5524,0.91,38.4,13,America/New_York,-3.47599,2.80375,12.5986,1985.15,4.16046e-4,1123.07,8,0.303161,0.00932804,0.965911,-0.358666,53,54,25.9872,11.5987,0,431.143,2.68261e-6,1000000,10,10.0667,0.309744,0.326914,2.68146,53,54,2021-01-29T15:51:59Z
26,23,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611935648,38.8735,-76.5523,0.87,37.6,10,America/New_York,-0.15109,19.3037,0,1984.91,7.86364e-6,0,10,0.0977793,0.00300859,-0.24553,-0.0156086,53,54,0.499753,21.9521,22.0654,428.405,4.13908e-4,553.137,8,0.367915,0.0113205,0.364967,0.0516277,53,54,2021-01-29T15:54:10Z
26,23,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611935735,38.8735,-76.5523,0.96,35.6,13,America/New_York,-0.423099,4.80807,9.81266,1984.8,4.88577e-4,1895.34,8,0.0666618,0.00205113,0.895251,-0.0437101,53,54,2.86193,7.12038,0,428.72,2.95791e-7,1000000,10,0.676761,0.0208234,0.758248,0.295664,53,54,2021-01-29T15:55:36Z
22,24,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611935966,38.8736,-76.5524,1.07,32.3,12,America/New_York,-0.0737949,21.9407,-15.6225,1984.07,0.00416395,1982.24,6,0.0541979,0.00166763,0.213253,-0.00760928,53,54,0.241778,32.7886,21.8313,428.137,0.00291209,436.698,4,0.265532,0.00817022,0.20006,0.0249306,53,54,2021-01-29T15:59:27Z
22,24,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611936052,38.8735,-76.5524,1,32.8,12,America/New_York,-0.105061,16.2356,0,1984.58,5.45859e-6,0,10,0.0579198,0.00175515,0.296921,-0.010833,54,55,0.544744,12.4315,6.86312,427.463,0.00667937,435.872,4,0.22961,0.00695788,0.472593,0.0561697,54,55,2021-01-29T16:00:52Z
23,25,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611936171,38.8736,-76.5524,1.06,31,12,America/New_York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-29T16:02:51Z
23,25,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611936257,38.8735,-76.5524,0.99,31.1,12,America/New_York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-29T16:04:17Z
21,26,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611936421,38.8735,-76.5524,0.95,32.7,13,America/New_York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-29T16:07:02Z
21,26,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611936508,38.8735,-76.5525,0.96,31.9,12,America/New_York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-29T16:08:28Z
24,27,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611941106,38.8736,-76.5525,0.75,26.1,14,America/New_York,648.41,1.24743,4.15373,717.148,0.0568933,1896.19,10,14.7467,0.453744,0.968009,67.0797,53,54,122.898,1.26123,4.1604,194.2,0.0553712,423.816,10,2.89891,0.0891972,0.967517,12.7141,53,54,2021-01-29T17:25:07Z
24,27,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611941192,38.8735,-76.5525,0.78,25.3,14,America/New_York,-3.30081,201.029,0,1784.69,1.91819e-4,0,3,22.7102,0.688189,-0.436824,-0.342338,54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-29T17:26:32Z
20,28,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611941363,38.8736,-76.5525,1.06,21.3,12,America/New_York,-0.599792,27.4857,11.5094,1989.22,0.0146949,1984.97,3,0.565326,0.0171311,0.166861,-0.0623727,54,55,1.64978,5.6106,9.87558,430.606,0.00603868,459.017,4,0.312057,0.00945627,0.829263,0.171561,54,55,2021-01-29T17:29:24Z
20,28,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611941448,38.8736,-76.5525,0.84,21.6,10,America/New_York,-0.412698,5.40736,0,1981.07,2.16518e-5,0,10,0.0750899,0.00227545,0.858761,-0.0428937,54,55,2.03254,5.01704,0,427.968,2.11342e-7,1000000,10,0.34204,0.0103649,0.877762,0.211252,54,55,2021-01-29T17:30:50Z
19,29,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611941563,38.8736,-76.5525,0.91,22.6,13,America/New_York,-0.164333,22.9191,0,1981.09,8.63672e-6,0,10,0.127315,0.00391737,-1.20087,-0.0171101,53,54,0.546963,8.44794,3.24677,427.785,0.00471458,439.864,2,0.155151,0.00477387,0.675994,0.0569489,53,54,2021-01-29T17:32:44Z
19,29,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611941648,38.8736,-76.5525,0.81,18.3,14,America/New_York,-0.206616,15.7579,0,1980.7,1.08404e-5,0,2,0.111406,0.00337595,-0.0858117,-0.0214715,54,55,0.847109,6.14226,4.92197,427.606,0.00502559,445.123,6,0.175819,0.00532786,0.798995,0.0880314,54,55,2021-01-29T17:34:09Z
18,30,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611941785,38.8737,-76.5525,0.77,17.8,14,America/New_York,-0.462317,3.80085,0,1981.36,2.41978e-5,0,10,0.0569284,0.00175164,0.933429,-0.0479446,53,54,1.13263,5.19439,11.5487,428.54,0.00317251,465.564,7,0.194213,0.00597579,0.868986,0.117459,53,54,2021-01-29T17:36:26Z
18,30,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611941871,38.8737,-76.5525,0.81,19.9,14,America/New_York,-0.859132,6.34312,0,1982.89,4.50005e-5,0,10,0.181423,0.00558224,0.799618,-0.0892311,53,54,2.37799,4.31875,0,436.878,2.47091e-7,1000000,10,0.336302,0.0103478,0.912438,0.246983,53,54,2021-01-29T17:37:52Z
17,31,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611942005,38.8737,-76.5525,0.77,20.8,15,America/New_York,-0.539104,5.2328,0,1983.76,2.83146e-5,0,10,0.0935919,0.00287975,0.867092,-0.0561694,53,54,0.840052,8.93963,5.2833,427.885,0.0032345,454.944,7,0.252543,0.00777054,0.676889,0.0875253,53,54,2021-01-29T17:40:06Z
17,31,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611942092,38.8736,-76.5526,0.82,21.7,13,America/New_York,-0.615836,5.87617,0,1984.65,3.23868e-5,0,10,0.122644,0.00371648,0.829983,-0.0642766,54,55,0.804374,11.711,19.359,429.06,0.00576732,443.617,3,0.323153,0.00979251,0.668942,0.0839549,54,55,2021-01-29T17:41:32Z
16,32,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611942345,38.8745,-76.5522,0.77,21.7,15,America/New_York,-0.0457879,37.0062,0,1983.64,2.40146e-6,0,10,0.0572695,0.00176214,-0.250701,-0.00476365,53,54,0.430905,17.2582,10.3604,426.839,0.00826717,432.261,2,0.250985,0.00772262,0.312844,0.0448302,53,54,2021-01-29T17:45:46Z
16,32,,82s-1050,1.1,LI-7810,TG10-01087,2,5,318,8,4244.1,46.96,6835.06,1611942431,38.8745,-76.5522,0.9,21,13,America/New_York,-0.117699,14.3769,0,1984.22,6.18176e-6,0,10,0.0580395,0.00175877,0.285324,-0.012266,54,55,0.643365,10.769,5.20664,426.708,0.00634281,437.278,4,0.237143,0.00718615,0.544129,0.0670479,54,55,2021-01-29T17:47:11Z
15,33,,82s-1050,1.1,LI-7810,TG10-01087,1,5,318,8,4244.1,46.96,6835.06,1611942561,38.8745,-76.5522,0.88,21.7,12,America/New_York,-0.311179,5.43932,0,1981.86,1.6406e-5,0,3,0.0564025,0.00173546,0.870751,-0.0325144,53,54,0.606057,10.4371,7.53075,426.71,0.00808264,434.545,4,0.213719,0.00657597,0.551786,0.0633255,53,54,2021-01-29T17:49:22Z
